Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRF15,OUT045,2515.28079793432
DRE25,OUT019,248.1381791729949
FDK57,OUT018,1996.4754066067696
FDD33,OUT010,563.1627155430696
FDR34,OUT027,6179.714159336137
FDU04,OUT045,2023.7743215110509
FDE35,OUT019,134.51071534443375
NCD31,OUT035,2556.8228645824283
FDJ56,OUT035,1548.0077298981819
NCU53,OUT046,2562.3287739553093
FDD39,OUT035,3680.765958917656
NCU17,OUT019,257.5586340635375
FDJ20,OUT046,2023.7743215110509
NCW41,OUT018,2523.8468985910235
FDL52,OUT035,677.9975821759086
FDS39,OUT035,2040.8504816662783
DRJ47,OUT045,2858.898446267778
FDP13,OUT010,129.23078722085242
DRK39,OUT010,193.31474710309166
FDF28,OUT010,266.2317243899077
FDB09,OUT045,2023.7743215110509
FDM51,OUT046,1533.6039884853863
DRM49,OUT018,688.3225726452424
DRF23,OUT013,2858.898446267778
DRH01,OUT035,2858.898446267778
FDH12,OUT027,2606.537676852513
FDA28,OUT019,265.19799435762764
FDW37,OUT018,1495.1817830103264
FDF02,OUT046,1552.4617176560732
DRL37,OUT046,677.9975821759086
NCF43,OUT046,2040.8504816662783
FDH08,OUT010,563.1627155430696
FDR34,OUT019,563.1627155430696
NCK19,OUT049,3058.8353681906465
NCD55,OUT018,677.9975821759086
FDT27,OUT049,3832.729720102255
FDQ57,OUT045,2492.311159907936
FDA47,OUT035,2552.4936981275414
DRG15,OUT027,1843.5220016380863
FDE05,OUT018,2487.5755995555246
FDN46,OUT046,1548.0077298981819
FDX27,OUT027,2561.8521166868904
FDT51,OUT045,1669.3625708158659
FDU33,OUT013,677.9975821759086
FDJ16,OUT027,1726.876194627783
FDD20,OUT019,265.19799435762764
FDT36,OUT049,677.9975821759086
DRF15,OUT027,3895.2384606994833
FDN52,OUT010,215.43235232577982
FDC22,OUT027,5480.662387002464
FDX15,OUT045,2552.4936981275414
FDT13,OUT013,3058.8353681906465
FDU04,OUT017,2023.7743215110509
FDU31,OUT019,549.5882838086214
FDW59,OUT027,2438.8614259164183
NCO29,OUT046,2562.3287739553093
FDL15,OUT035,2511.1447974521
FDI41,OUT049,2492.311159907936
FDQ48,OUT049,1533.6039884853863
DRI39,OUT013,852.6260609424897
FDI08,OUT013,4010.495356112346
FDC21,OUT049,1654.555211305687
FDF58,OUT035,1014.5274535852519
FDS08,OUT010,415.57172994476207
FDE47,OUT045,2023.7743215110509
NCP18,OUT019,367.00720015916136
NCR41,OUT013,1523.9337156255306
FDA27,OUT013,4026.2042004791915
FDA43,OUT035,3058.8353681906465
FDA49,OUT045,1447.2380623048864
NCE55,OUT018,2867.615105750649
DRM49,OUT027,1083.8663867460116
FDF22,OUT027,5536.948158143039
FDQ15,OUT018,1290.596941752349
NCS54,OUT017,2858.898446267778
NCY05,OUT013,677.9975821759086
FDR45,OUT046,3897.902777441384
FDK57,OUT049,2023.7743215110509
FDF41,OUT010,569.5517942680427
FDV21,OUT046,2023.7743215110509
FDD51,OUT046,690.9890791449898
FDF33,OUT046,1567.1397442563518
FDA38,OUT046,3892.4430126678444
FDR56,OUT045,3058.8353681906465
NCN41,OUT017,2023.7743215110509
FDC60,OUT027,2503.2945641524675
FDB47,OUT045,3590.051956267878
DRH01,OUT013,2858.898446267778
FDW08,OUT046,1557.2466976841895
FDF38,OUT027,1083.8663867460116
FDY32,OUT017,2556.8228645824283
FDG34,OUT049,1562.3418881982884
FDG47,OUT019,593.7734217681075
NCF18,OUT035,3058.8353681906465
FDL39,OUT019,436.550215201791
NCH55,OUT035,2023.7743215110509
DRJ35,OUT049,989.0386315367823
FDS44,OUT035,3897.902777441384
DRE01,OUT018,3637.5966718561713
FDY39,OUT013,3058.8353681906465
FDY32,OUT018,2547.7581377751294
FDR33,OUT027,3068.5317725645527
NCP50,OUT049,1317.5715010482243
FDZ47,OUT018,1533.6039884853863
FDU57,OUT049,2511.1447974521
FDY44,OUT013,3058.8353681906465
DRH59,OUT018,1075.4799763994017
FDB03,OUT027,6224.438890361536
FDY46,OUT045,3058.8353681906465
FDM39,OUT045,2872.3506661030615
FDY36,OUT035,1092.8228383744101
NCM55,OUT035,3058.8353681906465
FDJ50,OUT010,129.23078722085242
DRL60,OUT013,2506.7659575526955
NCJ54,OUT049,3829.7095775067214
FDX59,OUT017,677.9975821759086
FDI07,OUT013,3104.4856327962084
DRF51,OUT010,129.23078722085242
FDM14,OUT017,1567.1397442563518
FDP21,OUT045,3058.8353681906465
FDE40,OUT035,1046.7263178905885
FDE05,OUT035,2492.311159907936
FDM13,OUT027,3371.2289062851587
FDC34,OUT027,4057.198096622431
NCI55,OUT018,2023.7743215110509
NCE43,OUT018,2717.2823837106685
FDW58,OUT018,1557.2466976841895
FDG60,OUT045,3857.230222592235
FDV31,OUT017,2858.898446267778
FDR47,OUT013,3058.8353681906465
FDM60,OUT019,129.23078722085242
NCF06,OUT018,3799.1056096154543
NCN26,OUT027,3143.0579005766317
FDQ59,OUT049,1434.807805724388
FDF09,OUT046,677.9975821759086
NCS06,OUT017,4117.20996187406
FDT44,OUT046,1961.4402704508454
FDI19,OUT017,3919.7207323064736
FDT22,OUT017,959.3597043247221
NCF54,OUT027,4263.312786551591
DRG25,OUT045,3058.8353681906465
FDB59,OUT017,3062.9061574792654
FDQ37,OUT017,3058.8353681906465
FDP56,OUT035,690.9890791449898
FDW44,OUT035,2858.898446267778
FDJ26,OUT010,557.2142820104606
FDU43,OUT018,3590.3410988852065
FDW33,OUT045,1557.2466976841895
NCX53,OUT027,3420.9863551878684
FDN56,OUT010,368.67755059125506
DRF15,OUT049,2511.1447974521
FDO33,OUT017,1942.8149254680213
FDZ39,OUT010,257.5586340635375
NCJ19,OUT017,852.6260609424897
FDU01,OUT035,3058.8353681906465
FDT12,OUT035,3787.208242290797
NCM18,OUT018,1004.2445388966163
FDP19,OUT017,2023.7743215110509
NCR42,OUT049,677.9975821759086
FDN10,OUT046,1976.2171923147366
FDG44,OUT017,849.6837498067232
FDQ10,OUT046,2858.898446267778
DRH13,OUT049,1557.2466976841895
FDT52,OUT013,3919.7207323064736
FDM56,OUT045,1673.387634838324
NCO43,OUT010,256.2035137818986
NCV29,OUT035,2872.3506661030615
NCF06,OUT013,4083.0946912142645
FDO50,OUT035,1507.7486750375754
FDT59,OUT013,3829.7095775067214
FDX40,OUT027,1083.8663867460116
FDE50,OUT017,3058.8353681906465
FDX51,OUT017,3062.9061574792654
NCD30,OUT018,1533.6039884853863
FDK15,OUT013,1548.0077298981819
FDL12,OUT045,993.5660316321819
FDK46,OUT017,4083.0946912142645
DRH49,OUT010,176.11423252981206
FDQ57,OUT046,2492.311159907936
FDY59,OUT017,1516.5182259487442
FDO09,OUT018,3805.4469961512696
NCG30,OUT035,2023.7743215110509
FDM09,OUT017,2708.0181862813174
NCN17,OUT027,2606.537676852513
NCS42,OUT013,1495.1817830103264
FDD02,OUT019,264.4101764244584
FDE34,OUT013,3055.4352252705494
FDU38,OUT045,3058.8353681906465
FDB33,OUT046,2528.582458943435
NCJ29,OUT017,1447.2380623048864
FDZ27,OUT035,690.9890791449898
FDI40,OUT013,1533.6039884853863
FDG22,OUT013,677.9975821759086
FDT51,OUT017,1673.387634838324
FDF20,OUT018,3073.292669773359
FDV50,OUT035,2023.7743215110509
FDT02,OUT049,677.9975821759086
DRC49,OUT017,2486.289853490025
FDF26,OUT049,2506.7659575526955
FDV52,OUT035,1976.2171923147366
FDX59,OUT049,677.9975821759086
FDV25,OUT035,3768.1787571149703
FDW23,OUT027,1083.8663867460116
FDE53,OUT018,1557.2466976841895
FDA19,OUT017,2023.7743215110509
FDH22,OUT046,2023.7743215110509
NCO41,OUT013,1523.9337156255306
FDX12,OUT017,3915.2443669191666
FDF17,OUT013,3062.9061574792654
FDS11,OUT045,3778.4207797804725
FDR51,OUT035,2502.287872774113
FDT49,OUT010,257.5586340635375
FDC56,OUT013,2018.11455744026
FDR13,OUT027,3143.0579005766317
FDQ60,OUT035,2018.11455744026
FDN38,OUT049,4010.495356112346
NCL29,OUT013,2533.2367720537945
FDO13,OUT027,4164.38170458352
FDE26,OUT018,2440.8494066608014
FDA31,OUT010,413.3555311650127
FDX14,OUT035,1098.2877826334059
FDA34,OUT045,2858.898446267778
FDF26,OUT013,2515.28079793432
FDE38,OUT045,2638.8038733468084
DRI11,OUT046,1928.996532521162
FDQ60,OUT027,3143.0579005766317
FDL21,OUT027,1083.8663867460116
DRC12,OUT027,5480.662387002464
FDC47,OUT046,3813.957532467533
FDE57,OUT045,2023.7743215110509
FDT14,OUT045,2018.11455744026
NCZ53,OUT046,3058.8353681906465
FDE28,OUT018,3552.061882443726
FDR19,OUT035,2445.584967013213
NCF54,OUT019,413.3555311650127
FDZ08,OUT046,1332.396129823323
NCJ05,OUT018,2510.5452375819086
FDF59,OUT046,2023.7743215110509
NCO05,OUT035,1548.0077298981819
FDW24,OUT018,690.9890791449898
NCX42,OUT018,2593.2366025480333
NCA53,OUT035,690.9890791449898
FDI45,OUT019,416.88870795245435
FDG46,OUT046,1862.7295886835125
FDM20,OUT010,563.1627155430696
FDW11,OUT010,134.51071534443375
FDX08,OUT035,2918.5718348786527
NCK17,OUT035,677.9975821759086
FDK32,OUT018,2502.030397200284
NCA42,OUT035,2548.0639226686176
DRI01,OUT035,2831.797980388818
NCL55,OUT049,4026.2042004791915
DRE25,OUT018,1520.6117058462871
FDD14,OUT017,3058.8353681906465
FDB10,OUT046,3863.0839204050158
DRN11,OUT035,2486.289853490025
FDP38,OUT018,713.7203159471213
NCA30,OUT017,3058.8353681906465
FDT15,OUT017,3058.8353681906465
NCP55,OUT018,859.723732575677
FDF12,OUT035,2492.311159907936
FDM21,OUT018,3772.798091358696
FDX56,OUT035,3388.2531248732053
FDF10,OUT017,2492.311159907936
FDT32,OUT045,3058.8353681906465
FDM51,OUT018,1552.4617176560732
NCR50,OUT018,2510.5452375819086
FDI19,OUT049,3915.2443669191666
FDX21,OUT017,1557.2466976841895
FDR31,OUT035,2492.311159907936
FDY02,OUT013,4083.0946912142645
NCA29,OUT045,2831.797980388818
NCX17,OUT046,3829.7095775067214
FDM12,OUT045,3058.8353681906465
FDI53,OUT027,4108.829232026423
NCU30,OUT049,2562.3287739553093
FDC56,OUT027,3158.4707747527136
FDK27,OUT018,2023.7743215110509
NCK18,OUT017,2638.8038733468084
FDB52,OUT019,591.643221884259
DRG25,OUT027,5185.901191737383
FDZ13,OUT049,725.4694802879649
FDB57,OUT019,569.6239546792921
FDR40,OUT046,1390.488564619635
NCO14,OUT019,129.23078722085242
NCN19,OUT045,3058.8353681906465
FDQ28,OUT019,368.0394591622773
FDO13,OUT018,2557.593213602898
FDK48,OUT013,1252.01104325194
FDU07,OUT018,2506.4092370996887
FDW20,OUT046,2023.7743215110509
FDV12,OUT010,254.49587449649596
FDH24,OUT013,2548.0639226686176
FDV59,OUT049,3685.737817071669
FDK57,OUT045,2018.11455744026
FDL16,OUT027,1083.8663867460116
NCQ17,OUT046,2515.28079793432
FDJ15,OUT018,3058.8353681906465
FDX24,OUT049,1516.5182259487442
FDT47,OUT046,1523.9337156255306
FDT10,OUT049,989.0386315367823
FDZ37,OUT018,1470.5174551485468
FDW43,OUT027,6214.064536399888
DRN36,OUT017,1523.9337156255306
FDJ14,OUT045,1286.502972841917
FDA32,OUT013,3691.3433877110338
FDJ38,OUT019,488.77734495427956
FDQ57,OUT017,2492.311159907936
NCQ41,OUT019,495.4143060582676
FDG56,OUT049,959.3597043247221
DRC13,OUT027,3288.960492562894
FDV55,OUT035,2486.289853490025
FDQ49,OUT045,2528.582458943435
FDE29,OUT010,134.51071534443375
FDR03,OUT013,3388.2531248732053
FDD45,OUT049,1516.5182259487442
FDN38,OUT010,569.5517942680427
FDT56,OUT046,859.723732575677
FDT48,OUT045,3111.870838065796
FDU03,OUT049,3021.5798604414467
FDC56,OUT010,264.4101764244584
NCO43,OUT027,2594.2149563840767
FDQ27,OUT017,1552.4617176560732
FDR03,OUT046,3388.2531248732053
DRH23,OUT010,134.51071534443375
FDG22,OUT045,677.9975821759086
NCJ42,OUT013,1552.4617176560732
FDR24,OUT046,1495.1817830103264
FDW60,OUT035,2858.898446267778
FDJ08,OUT013,3058.8353681906465
DRL59,OUT018,732.7414354032796
FDG60,OUT010,563.1627155430696
FDW27,OUT017,2519.8011569239757
FDX14,OUT018,1252.01104325194
FDC20,OUT013,852.6260609424897
NCS29,OUT018,3829.9708161714034
FDJ56,OUT046,1548.0077298981819
FDB20,OUT019,165.0034888356771
FDL28,OUT027,6179.714159336137
FDW01,OUT018,2502.030397200284
FDL03,OUT046,3062.9061574792654
FDX22,OUT049,3676.8781345400666
FDJ21,OUT035,2486.289853490025
FDR31,OUT045,2492.311159907936
FDG21,OUT035,2506.7659575526955
FDS22,OUT027,1083.8663867460116
FDK08,OUT035,1533.6039884853863
FDE17,OUT018,2502.030397200284
NCN30,OUT017,1523.9337156255306
FDT50,OUT046,1523.9337156255306
NCX42,OUT049,2556.8228645824283
FDJ12,OUT035,3590.051956267878
NCA18,OUT027,3143.0579005766317
FDP23,OUT019,549.5882838086214
FDX12,OUT013,3915.2443669191666
FDN40,OUT018,2506.4092370996887
FDV48,OUT035,1252.01104325194
NCY54,OUT013,2858.898446267778
FDL16,OUT010,129.23078722085242
FDR45,OUT018,3620.2550823783877
FDJ52,OUT046,2552.4936981275414
DRG01,OUT017,1252.01104325194
FDP52,OUT013,3829.7095775067214
FDU58,OUT017,3058.8353681906465
FDL02,OUT045,1557.2466976841895
FDG28,OUT013,3919.7207323064736
FDA19,OUT035,2023.7743215110509
FDW46,OUT027,1890.8563350101776
NCD43,OUT049,1552.4617176560732
DRG39,OUT013,725.4694802879649
NCF55,OUT049,677.9975821759086
FDJ07,OUT046,1961.4402704508454
FDE08,OUT046,2502.287872774113
FDP56,OUT019,129.23078722085242
FDT45,OUT045,815.2019339588194
FDF17,OUT018,3058.8353681906465
FDX44,OUT046,1463.178195984814
FDM28,OUT027,4874.817620104284
FDI36,OUT049,3062.9061574792654
FDS07,OUT045,1942.8149254680213
FDD36,OUT045,1961.4402704508454
FDW11,OUT046,989.0386315367823
FDN40,OUT049,2515.28079793432
NCQ18,OUT049,1523.9337156255306
NCQ54,OUT017,2638.8038733468084
NCS42,OUT045,1507.7486750375754
DRH39,OUT010,159.56963520390838
FDC09,OUT027,2606.537676852513
FDT08,OUT010,366.5846128213619
FDC08,OUT035,3792.8399371307437
FDT20,OUT017,677.9975821759086
FDS35,OUT035,1046.7263178905885
FDX58,OUT018,3055.4352252705494
FDW58,OUT046,1557.2466976841895
DRD27,OUT046,1533.6039884853863
FDH32,OUT019,253.2033031352955
FDS26,OUT035,4096.354141622126
FDQ31,OUT046,1447.2380623048864
FDP11,OUT018,3463.977807829645
FDD58,OUT017,1533.6039884853863
FDM33,OUT045,3691.3433877110338
FDZ16,OUT049,3058.8353681906465
NCS29,OUT010,580.6874584389552
NCM18,OUT019,134.51071534443375
FDP11,OUT049,3721.1574298676546
NCC42,OUT017,2040.8504816662783
DRM23,OUT046,2858.898446267778
NCN55,OUT027,6224.438890361536
FDK46,OUT013,4076.7533046784497
FDR01,OUT046,3085.230411737808
NCA05,OUT045,2502.287872774113
NCP43,OUT017,2872.3506661030615
FDR12,OUT010,396.5406097257071
FDQ01,OUT013,4050.4457864216924
FDM13,OUT046,2023.7743215110509
FDQ19,OUT017,3915.2443669191666
FDK56,OUT019,494.28165076877104
NCX06,OUT010,460.5844405770576
FDO56,OUT027,3143.0579005766317
FDU45,OUT045,1819.5141624810892
FDI16,OUT019,134.51071534443375
FDL32,OUT046,1923.8629848395326
FDA07,OUT046,2023.7743215110509
FDA14,OUT045,2492.311159907936
FDV46,OUT027,3379.4926321722614
NCO07,OUT035,3680.765958917656
NCP41,OUT046,1557.2466976841895
FDY60,OUT018,2040.8504816662783
FDN38,OUT017,4010.495356112346
FDO15,OUT046,1092.8228383744101
FDT60,OUT013,2023.7743215110509
FDA55,OUT035,3792.8399371307437
FDE02,OUT010,250.54373573207928
DRJ39,OUT049,3761.817928779265
FDV34,OUT035,1081.1321977149807
FDS20,OUT027,5174.782972797274
FDF02,OUT027,2606.537676852513
FDW40,OUT017,2110.656090411177
NCB43,OUT046,3058.8353681906465
FDR58,OUT017,1495.1817830103264
DRJ59,OUT035,677.9975821759086
NCD30,OUT017,1533.6039884853863
FDE14,OUT017,1523.9337156255306
FDC28,OUT018,1557.2466976841895
FDU16,OUT018,1390.488564619635
NCD19,OUT035,852.6260609424897
FDU21,OUT046,677.9975821759086
FDV59,OUT027,5543.634257766696
FDU03,OUT045,3055.4352252705494
FDC33,OUT010,552.2445912775114
NCR42,OUT035,677.9975821759086
DRH59,OUT035,1098.2877826334059
NCM31,OUT035,2040.8504816662783
FDS50,OUT035,3778.4207797804725
FDP39,OUT046,780.6654844438694
FDQ55,OUT013,1952.341072812055
FDV36,OUT019,265.19799435762764
FDI05,OUT027,2168.5918551647374
FDS45,OUT027,2613.822490214672
FDA39,OUT045,677.9975821759086
FDC37,OUT010,261.10100055252815
FDJ60,OUT027,4246.161300882301
DRQ35,OUT046,2023.7743215110509
NCJ06,OUT046,2018.11455744026
NCY42,OUT018,2481.5542931376135
DRM37,OUT049,3058.8353681906465
FDR14,OUT045,725.4694802879649
FDE51,OUT049,677.9975821759086
FDT33,OUT017,2638.8038733468084
FDR08,OUT013,1819.5141624810892
FDE36,OUT010,393.0417732478382
FDL22,OUT019,237.7636120809284
FDR44,OUT013,2023.7743215110509
FDI56,OUT019,224.30967390490864
FDE47,OUT010,266.2317243899077
FDV27,OUT010,224.30967390490864
FDV10,OUT049,677.9975821759086
FDC40,OUT045,1252.01104325194
NCX41,OUT013,3680.765958917656
NCQ38,OUT027,2606.537676852513
FDV12,OUT027,2606.537676852513
FDE52,OUT017,1474.4156134070038
FDG20,OUT027,4641.6123969875325
FDV16,OUT027,1083.8663867460116
FDI32,OUT017,1938.7022750895962
FDJ32,OUT049,993.5660316321819
FDN39,OUT018,2742.24244333264
FDY34,OUT017,2644.6083134849387
FDC14,OUT035,677.9975821759086
FDA55,OUT017,3792.8399371307437
FDZ50,OUT010,456.3844422974456
DRG13,OUT049,2562.3287739553093
FDP01,OUT013,2515.28079793432
NCG54,OUT017,2858.898446267778
FDM13,OUT045,2023.7743215110509
NCO18,OUT027,4865.826362384745
NCW41,OUT013,2519.8011569239757
FDM52,OUT027,3871.3722598484364
NCF55,OUT035,677.9975821759086
FDT09,OUT046,2023.7743215110509
NCM19,OUT035,1673.387634838324
FDW12,OUT018,2487.5755995555246
FDP15,OUT019,595.2397448002254
FDK36,OUT045,690.9890791449898
FDZ25,OUT035,2858.898446267778
NCW06,OUT049,3058.8353681906465
FDW60,OUT046,2888.5691004895652
DRC49,OUT013,2492.311159907936
NCT17,OUT035,3058.8353681906465
NCN06,OUT018,2557.593213602898
FDC45,OUT013,2836.3409402648645
DRJ47,OUT019,430.7303628005839
NCF06,OUT045,4083.0946912142645
FDE21,OUT010,264.4101764244584
DRG27,OUT013,677.9975821759086
FDW40,OUT049,2040.8504816662783
NCO53,OUT046,3058.8353681906465
FDE23,OUT049,677.9975821759086
FDQ16,OUT046,1562.3418881982884
FDS26,OUT045,4083.0946912142645
FDZ13,OUT010,129.23078722085242
FDS14,OUT049,2519.8011569239757
FDC10,OUT045,1981.2151287183601
FDY16,OUT049,3058.8353681906465
FDJ20,OUT035,2023.7743215110509
FDV43,OUT035,677.9975821759086
FDZ32,OUT027,2606.537676852513
FDR23,OUT046,2858.898446267778
FDN24,OUT035,815.2019339588194
FDE34,OUT027,5174.782972797274
FDU31,OUT013,3691.3433877110338
FDW33,OUT018,1557.2466976841895
FDU26,OUT046,1952.341072812055
FDE20,OUT027,4263.312786551591
NCW05,OUT035,1557.2466976841895
FDB22,OUT018,2502.030397200284
FDO56,OUT046,1947.3665288943644
FDA19,OUT027,3371.2289062851587
DRI39,OUT045,852.6260609424897
FDH52,OUT018,966.8037620540526
FDZ50,OUT035,3058.8353681906465
NCN42,OUT035,2492.311159907936
FDB53,OUT013,2492.311159907936
DRG11,OUT017,1562.3418881982884
DRK11,OUT027,3871.3722598484364
FDQ60,OUT017,2023.7743215110509
FDT36,OUT017,677.9975821759086
DRG25,OUT018,3058.8353681906465
DRJ23,OUT046,3058.8353681906465
FDG05,OUT035,2548.0639226686176
NCK06,OUT018,2023.7743215110509
FDU52,OUT017,2515.28079793432
FDW07,OUT018,1474.4156134070038
NCM17,OUT045,677.9975821759086
FDA22,OUT045,2708.0181862813174
NCA41,OUT018,3058.8353681906465
FDF38,OUT035,677.9975821759086
FDH52,OUT046,1004.2445388966163
FDY58,OUT019,568.737844279149
FDZ16,OUT045,3058.8353681906465
NCM18,OUT017,993.5660316321819
FDA22,OUT018,2639.872753132527
NCJ43,OUT035,2858.898446267778
FDI34,OUT027,6214.064536399888
FDG56,OUT046,993.5660316321819
FDS34,OUT046,1942.8149254680213
DRC01,OUT035,694.1142712444188
FDQ04,OUT035,677.9975821759086
FDK04,OUT035,859.723732575677
FDT51,OUT049,1654.555211305687
FDV26,OUT017,3058.8353681906465
FDS04,OUT049,2040.8504816662783
FDW43,OUT018,3536.3098374045385
FDQ28,OUT010,368.0394591622773
NCK06,OUT017,2023.7743215110509
FDS23,OUT018,2023.7743215110509
FDZ36,OUT019,480.72170485447464
FDE56,OUT018,1004.2445388966163
FDW10,OUT027,4652.34585792782
NCN14,OUT045,3058.8353681906465
NCQ18,OUT045,1533.6039884853863
FDW08,OUT017,1557.2466976841895
FDU43,OUT035,3867.9887939482032
FDR33,OUT010,261.10100055252815
FDM24,OUT010,366.5846128213619
NCZ05,OUT046,1552.4617176560732
NCV41,OUT035,1800.0486784685431
FDV11,OUT018,2854.162885915366
NCY05,OUT035,677.9975821759086
FDV44,OUT018,3058.8353681906465
FDW32,OUT049,1390.488564619635
NCU18,OUT027,3420.9863551878684
NCC43,OUT035,4010.495356112346
FDW19,OUT013,1673.387634838324
FDN31,OUT035,3058.8353681906465
FDI48,OUT045,710.942651450116
FDS24,OUT017,1495.1817830103264
FDF46,OUT049,1942.8149254680213
DRG23,OUT017,2506.7659575526955
FDG14,OUT018,2502.030397200284
NCY30,OUT049,2923.580933820953
FDO28,OUT018,2023.7743215110509
DRD24,OUT035,2040.8504816662783
FDI33,OUT049,1495.1817830103264
FDN32,OUT046,3058.8353681906465
FDR16,OUT045,3680.765958917656
FDF26,OUT046,2515.28079793432
NCN29,OUT018,690.9890791449898
FDE20,OUT045,2708.0181862813174
FDA46,OUT046,3058.8353681906465
FDU28,OUT045,3058.8353681906465
FDQ48,OUT045,1533.6039884853863
FDV36,OUT013,2023.7743215110509
FDR14,OUT018,815.2019339588194
FDP23,OUT017,3691.3433877110338
FDP56,OUT013,713.7203159471213
FDK48,OUT010,160.93404017843994
FDR48,OUT046,2511.1447974521
NCY29,OUT049,859.723732575677
FDM22,OUT018,815.2019339588194
DRJ01,OUT013,2556.8228645824283
FDZ43,OUT045,3919.7207323064736
FDV03,OUT035,2515.28079793432
FDX11,OUT027,5089.71385394148
NCA41,OUT027,5427.670447028088
FDE38,OUT017,2644.6083134849387
FDI27,OUT018,690.9890791449898
FDN32,OUT013,3058.8353681906465
NCN43,OUT017,2023.7743215110509
FDB47,OUT027,5536.948158143039
FDV03,OUT017,2515.28079793432
NCN30,OUT045,1533.6039884853863
NCV54,OUT010,265.19799435762764
FDV07,OUT013,1614.3045610465185
FDP07,OUT049,3068.807425717345
FDK48,OUT018,1070.13310870101
FDM15,OUT019,366.5846128213619
FDY19,OUT027,3143.0579005766317
FDK46,OUT046,4083.0946912142645
FDY11,OUT045,1052.076516963365
FDH09,OUT046,728.485020821953
FDO08,OUT027,4246.161300882301
FDU14,OUT013,4010.495356112346
FDD22,OUT027,3111.8779273657246
FDM27,OUT017,2528.582458943435
FDL02,OUT027,2606.537676852513
NCA17,OUT035,2492.311159907936
FDE38,OUT019,397.99045435831584
NCG07,OUT049,3058.8353681906465
DRC27,OUT013,3925.221168492467
FDA27,OUT035,4043.345107989715
FDW40,OUT045,2040.8504816662783
DRI11,OUT013,1942.8149254680213
FDN50,OUT046,1520.6117058462871
FDR12,OUT046,2858.898446267778
FDT34,OUT027,2606.537676852513
FDW11,OUT035,993.5660316321819
NCO30,OUT027,5174.782972797274
FDZ34,OUT017,3058.8353681906465
FDU45,OUT017,1862.7295886835125
NCD42,OUT035,677.9975821759086
FDX25,OUT045,3021.5798604414467
NCR29,OUT046,856.3864273057802
FDX43,OUT019,396.5406097257071
FDB04,OUT010,206.525668428024
FDR49,OUT027,1253.6612500669505
FDS39,OUT018,2040.8504816662783
FDW58,OUT045,1557.2466976841895
FDG22,OUT019,129.23078722085242
FDG31,OUT017,1036.417069560318
NCV53,OUT027,6224.438890361536
DRJ37,OUT035,2502.287872774113
FDV07,OUT035,1654.555211305687
FDW52,OUT018,2581.903108024463
FDT15,OUT045,3058.8353681906465
FDD02,OUT018,1976.2171923147366
FDM16,OUT035,1075.4799763994017
NCE55,OUT046,2858.898446267778
FDB57,OUT018,3497.8207088452186
FDQ04,OUT013,677.9975821759086
FDQ47,OUT019,129.23078722085242
FDY14,OUT019,580.6874584389552
DRK37,OUT017,3058.8353681906465
FDO25,OUT017,3676.8781345400666
FDL57,OUT046,4083.0946912142645
NCK29,OUT018,2023.7743215110509
FDK46,OUT027,6333.823177803608
NCB43,OUT010,501.95510284843573
DRE01,OUT027,6243.013875568119
FDC46,OUT018,3058.8353681906465
FDQ23,OUT045,1552.4617176560732
FDX38,OUT049,690.9890791449898
FDG60,OUT018,3590.3410988852065
FDW55,OUT017,3930.5161933453915
FDP39,OUT013,690.9890791449898
FDB20,OUT018,1252.01104325194
FDV21,OUT017,2023.7743215110509
FDZ02,OUT013,1523.9337156255306
FDP19,OUT027,3371.2289062851587
FDA38,OUT035,3915.2443669191666
FDH22,OUT045,2023.7743215110509
DRM11,OUT045,4083.0946912142645
FDO12,OUT027,5437.2150582124195
FDT14,OUT049,2018.11455744026
FDW34,OUT010,563.1627155430696
FDG04,OUT027,5185.901191737383
FDW59,OUT018,1425.8062417762446
FDR33,OUT018,1562.3418881982884
FDP32,OUT013,2023.7743215110509
FDL13,OUT027,6214.064536399888
FDD22,OUT013,1928.996532521162
FDV40,OUT027,1890.8563350101776
NCD55,OUT046,677.9975821759086
FDQ20,OUT010,129.23078722085242
FDD28,OUT045,859.723732575677
FDC39,OUT045,3676.8781345400666
NCR17,OUT049,1952.341072812055
DRO35,OUT018,1947.3665288943644
FDF40,OUT049,4010.495356112346
FDR31,OUT018,2481.5542931376135
NCQ41,OUT017,3058.8353681906465
FDP38,OUT046,690.9890791449898
NCU54,OUT027,5536.948158143039
FDG22,OUT018,677.9975821759086
DRK59,OUT013,3832.729720102255
FDC37,OUT046,1557.2466976841895
NCO42,OUT013,2492.311159907936
NCT42,OUT017,2502.287872774113
FDX27,OUT035,1520.6117058462871
FDV40,OUT018,1075.4799763994017
FDT45,OUT027,1636.3244770168126
FDS47,OUT019,211.8246059781031
FDR45,OUT035,3892.4430126678444
FDB03,OUT045,3897.902777441384
FDO49,OUT035,777.6614367657878
FDU60,OUT027,4246.161300882301
FDB26,OUT018,725.4694802879649
FDB46,OUT017,3680.765958917656
FDQ37,OUT019,490.4450533240805
FDN03,OUT017,4010.495356112346
NCX30,OUT045,4010.495356112346
FDK32,OUT019,368.0394591622773
DRM47,OUT013,3058.8353681906465
NCO02,OUT046,1063.7719852716925
FDP04,OUT013,1046.7263178905885
NCO43,OUT049,1548.0077298981819
FDD59,OUT013,1337.7864509072515
FDQ10,OUT017,2858.898446267778
FDW45,OUT035,2492.311159907936
NCK30,OUT049,4050.4457864216924
