Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU53,OUT046,2568.203460967634
FDD39,OUT035,3699.7752972920807
NCU17,OUT019,255.042104690085
FDJ20,OUT046,2007.9755727915244
NCW41,OUT018,2530.390420869719
FDL52,OUT035,680.4347875651496
FDS39,OUT035,2052.1415344370353
DRJ47,OUT045,2818.3307128401893
FDP13,OUT010,128.5833874707634
DRK39,OUT010,194.71330559009192
FDF28,OUT010,266.52615286461446
FDB09,OUT045,2007.9755727915244
FDM51,OUT046,1522.9473114441703
DRM49,OUT018,688.0883033590038
DRF23,OUT013,2823.930876605371
DRH01,OUT035,2818.3307128401893
FDH12,OUT027,2652.0187433377387
FDA28,OUT019,266.9196236345759
FDW37,OUT018,1481.8083585228044
FDF02,OUT046,1594.654217201318
DRL37,OUT046,680.4347875651496
NCF43,OUT046,2052.1415344370353
FDH08,OUT010,564.3259490664121
FDR34,OUT019,567.486934013547
NCK19,OUT049,3063.199463813359
NCD55,OUT018,680.4347875651496
FDT27,OUT049,3820.4000741667337
FDQ57,OUT045,2487.637368647977
FDA47,OUT035,2568.203460967634
DRG15,OUT027,1857.1549976580502
FDE05,OUT018,2487.637368647977
FDN46,OUT046,1561.0207460907704
FDX27,OUT027,2580.3866015817134
FDT51,OUT045,1706.6064539639951
FDU33,OUT013,680.4347875651496
FDJ16,OUT027,1705.3146051059805
FDD20,OUT019,266.9196236345759
FDT36,OUT049,680.4347875651496
DRF15,OUT027,3830.356930340684
FDN52,OUT010,218.36991605809857
FDC22,OUT027,5550.676761733616
FDX15,OUT045,2559.809255296654
FDT13,OUT013,3063.199463813359
FDU04,OUT017,2007.9755727915244
FDU31,OUT019,550.4830927577667
FDW59,OUT027,2445.92421976839
NCO29,OUT046,2568.203460967634
FDL15,OUT035,2487.637368647977
FDI41,OUT049,2487.637368647977
FDQ48,OUT049,1522.9473114441703
DRI39,OUT013,825.7441633646838
FDI08,OUT013,4011.1568943622538
FDC21,OUT049,1697.8019557939929
FDF58,OUT035,1005.3466034147002
FDS08,OUT010,425.38919760896397
FDE47,OUT045,2007.9755727915244
NCP18,OUT019,363.01869773594734
NCR41,OUT013,1519.2326751523467
FDA27,OUT013,4030.364647687092
FDA43,OUT035,3063.199463813359
FDA49,OUT045,1424.9312685409125
NCE55,OUT018,2888.4724982804632
DRM49,OUT027,1071.1344527304818
FDF22,OUT027,5552.674748933792
FDQ15,OUT018,1294.7156581173338
NCS54,OUT017,2818.3307128401893
NCY05,OUT013,680.4347875651496
FDR45,OUT046,3867.799897131624
FDK57,OUT049,2007.9755727915244
FDF41,OUT010,568.343527642926
FDV21,OUT046,2007.9755727915244
FDD51,OUT046,688.0883033590038
FDF33,OUT046,1618.7849704005184
FDA38,OUT046,3867.799897131624
FDR56,OUT045,3063.199463813359
NCN41,OUT017,2007.9755727915244
FDC60,OUT027,2487.066861464686
FDB47,OUT045,3591.6635050441196
DRH01,OUT013,2818.3307128401893
FDW08,OUT046,1599.444802303061
FDF38,OUT027,1071.1344527304818
FDY32,OUT017,2568.203460967634
FDG34,OUT049,1618.7849704005184
FDG47,OUT019,588.0089390871759
NCF18,OUT035,3063.199463813359
FDL39,OUT019,460.325043354375
NCH55,OUT035,2013.3435327877937
DRJ35,OUT049,970.8072065470599
FDS44,OUT035,3871.4186101772007
DRE01,OUT018,3608.597593425016
FDY39,OUT013,3063.199463813359
FDY32,OUT018,2564.5260018549197
FDR33,OUT027,3019.06770757298
NCP50,OUT049,1323.5105966302801
FDZ47,OUT018,1519.2326751523467
FDU57,OUT049,2487.637368647977
FDY44,OUT013,3063.199463813359
DRH59,OUT018,1083.563267849071
FDB03,OUT027,6160.1923444991535
FDY46,OUT045,3063.199463813359
FDM39,OUT045,2878.763672168005
FDY36,OUT035,1117.1509810485086
NCM55,OUT035,3063.199463813359
FDJ50,OUT010,130.57191621971054
DRL60,OUT013,2487.637368647977
NCJ54,OUT049,3820.4000741667337
FDX59,OUT017,680.4347875651496
FDI07,OUT013,3116.937901465445
DRF51,OUT010,128.5833874707634
FDM14,OUT017,1618.7849704005184
FDP21,OUT045,3063.199463813359
FDE40,OUT035,1049.6499372600347
FDE05,OUT035,2487.637368647977
FDM13,OUT027,3404.971257065151
FDC34,OUT027,4023.8607492210267
NCI55,OUT018,2007.9755727915244
NCE43,OUT018,2726.768587329571
FDW58,OUT018,1599.444802303061
FDG60,OUT045,3857.564013086745
FDV31,OUT017,2829.915367259085
FDR47,OUT013,3063.199463813359
FDM60,OUT019,128.5833874707634
NCF06,OUT018,3796.3436412905326
NCN26,OUT027,3032.030355820837
FDQ59,OUT049,1421.3589431812582
FDF09,OUT046,680.4347875651496
NCS06,OUT017,4100.388686359701
FDT44,OUT046,1945.3202195594888
FDI19,OUT017,3895.505183526579
FDT22,OUT017,961.4558233304083
NCF54,OUT027,4230.905694633937
DRG25,OUT045,3063.199463813359
FDB59,OUT017,3063.199463813359
FDQ37,OUT017,3063.199463813359
FDP56,OUT035,693.7162563560893
FDW44,OUT035,2818.3307128401893
FDJ26,OUT010,562.6959847377206
FDU43,OUT018,3598.8204984730664
FDW33,OUT045,1599.444802303061
NCX53,OUT027,3455.451967176655
FDN56,OUT010,364.64304091579675
DRF15,OUT049,2487.637368647977
FDO33,OUT017,1923.902291780241
FDZ39,OUT010,254.11166021022288
NCJ19,OUT017,825.7441633646838
FDU01,OUT035,3063.199463813359
FDT12,OUT035,3791.2645439651296
NCM18,OUT018,994.7993289096017
FDP19,OUT017,2013.3435327877937
NCR42,OUT049,680.4347875651496
FDN10,OUT046,1951.74495693199
FDG44,OUT017,825.7441633646838
FDQ10,OUT046,2818.3307128401893
DRH13,OUT049,1599.444802303061
FDT52,OUT013,3882.9346158487247
FDM56,OUT045,1706.6064539639951
NCO43,OUT010,252.96556982562353
NCV29,OUT035,2878.763672168005
NCF06,OUT013,4065.162735515877
FDO50,OUT035,1498.2040560041887
FDT59,OUT013,3819.354904818109
FDX40,OUT027,1071.1344527304818
FDE50,OUT017,3063.199463813359
FDX51,OUT017,3063.199463813359
NCD30,OUT018,1519.2326751523467
FDK15,OUT013,1545.5983629864838
FDL12,OUT045,984.1703563750721
FDK46,OUT017,4077.733303193731
DRH49,OUT010,180.83724820577166
FDQ57,OUT046,2487.637368647977
FDY59,OUT017,1505.483945786346
FDO09,OUT018,3796.3436412905326
NCG30,OUT035,2013.3435327877937
FDM09,OUT017,2692.083668291149
NCN17,OUT027,2629.008370984396
NCS42,OUT013,1481.8083585228044
FDD02,OUT019,265.7150476735967
FDE34,OUT013,3063.199463813359
FDU38,OUT045,3063.199463813359
FDB33,OUT046,2536.284382295681
NCJ29,OUT017,1424.9312685409125
FDZ27,OUT035,693.7162563560893
FDI40,OUT013,1522.9473114441703
FDG22,OUT013,680.4347875651496
FDT51,OUT017,1706.6064539639951
FDF20,OUT018,3067.6084157780815
FDV50,OUT035,2007.9755727915244
FDT02,OUT049,680.4347875651496
DRC49,OUT017,2487.637368647977
FDF26,OUT049,2487.637368647977
FDV52,OUT035,1961.5803973486902
FDX59,OUT049,680.4347875651496
FDV25,OUT035,3768.0365810734684
FDW23,OUT027,1071.1344527304818
FDE53,OUT018,1599.444802303061
FDA19,OUT017,2018.7274757382775
FDH22,OUT046,2013.3435327877937
NCO41,OUT013,1519.2326751523467
FDX12,OUT017,3889.987255328215
FDF17,OUT013,3063.199463813359
FDS11,OUT045,3768.0365810734684
FDR51,OUT035,2487.637368647977
FDT49,OUT010,254.11166021022288
FDC56,OUT013,2003.67624559735
FDR13,OUT027,3032.030355820837
FDQ60,OUT035,2007.9755727915244
FDN38,OUT049,3995.2367146649112
NCL29,OUT013,2541.1930577906683
FDO13,OUT027,4090.621008073191
FDE26,OUT018,2481.7564379359355
FDA31,OUT010,421.0293191192912
FDX14,OUT035,1117.1509810485086
FDA34,OUT045,2818.3307128401893
FDF26,OUT013,2491.611055563745
FDE38,OUT045,2642.2493797771126
DRI11,OUT046,1913.6226669260163
FDQ60,OUT027,3032.030355820837
FDL21,OUT027,1071.1344527304818
DRC12,OUT027,5550.676761733616
FDC47,OUT046,3810.1704921893693
FDE57,OUT045,2028.3076967295283
FDT14,OUT045,2007.9755727915244
NCZ53,OUT046,3063.199463813359
FDE28,OUT018,3550.535810592763
FDR19,OUT035,2481.7564379359355
NCF54,OUT019,421.0293191192912
FDZ08,OUT046,1337.0960562774462
NCJ05,OUT018,2491.611055563745
FDF59,OUT046,2013.3435327877937
NCO05,OUT035,1545.5983629864838
FDW24,OUT018,693.7162563560893
NCX42,OUT018,2605.9750124171137
NCA53,OUT035,693.7162563560893
FDI45,OUT019,425.38919760896397
FDG46,OUT046,1882.4836774523753
FDM20,OUT010,564.3259490664121
FDW11,OUT010,142.10724067094844
FDX08,OUT035,2960.657688092899
NCK17,OUT035,680.4347875651496
FDK32,OUT018,2487.637368647977
NCA42,OUT035,2559.809255296654
DRI01,OUT035,2787.704867497873
NCL55,OUT049,4018.7724371999475
DRE25,OUT018,1513.9266899844913
FDD14,OUT017,3063.199463813359
FDB10,OUT046,3858.242243043744
DRN11,OUT035,2487.637368647977
FDP38,OUT018,716.439200149071
NCA30,OUT017,3063.199463813359
FDT15,OUT017,3063.199463813359
NCP55,OUT018,841.9637174869354
FDF12,OUT035,2487.637368647977
FDM21,OUT018,3779.92021972738
FDX56,OUT035,3404.5053508103765
FDF10,OUT017,2487.637368647977
FDT32,OUT045,3063.199463813359
FDM51,OUT018,1561.0207460907704
NCR50,OUT018,2491.611055563745
FDI19,OUT049,3873.0129139357455
FDX21,OUT017,1599.444802303061
FDR31,OUT035,2487.637368647977
FDY02,OUT013,4065.162735515877
NCA29,OUT045,2781.8871486122425
NCX17,OUT046,3820.4000741667337
FDM12,OUT045,3063.199463813359
FDI53,OUT027,4095.231872647495
NCU30,OUT049,2568.203460967634
FDC56,OUT027,3080.1937946853636
FDK27,OUT018,2007.9755727915244
NCK18,OUT017,2642.2493797771126
FDB52,OUT019,583.2711122499852
DRG25,OUT027,5187.7505073813645
FDZ13,OUT049,736.6109580202336
FDB57,OUT019,571.4074785789151
FDR40,OUT046,1379.9234433628503
NCO14,OUT019,128.5833874707634
NCN19,OUT045,3063.199463813359
FDQ28,OUT019,363.2008358599851
FDO13,OUT018,2568.203460967634
FDK48,OUT013,1278.1171704805133
FDU07,OUT018,2491.611055563745
FDW20,OUT046,2007.9755727915244
FDV12,OUT010,252.96556982562353
FDH24,OUT013,2550.412506021452
FDV59,OUT049,3706.5180946869427
FDK57,OUT045,2003.67624559735
FDL16,OUT027,1071.1344527304818
NCQ17,OUT046,2496.437873245282
FDJ15,OUT018,3063.199463813359
FDX24,OUT049,1505.483945786346
FDT47,OUT046,1519.2326751523467
FDT10,OUT049,970.8072065470599
FDZ37,OUT018,1437.6377709018898
FDW43,OUT027,6160.1923444991535
DRN36,OUT017,1519.2326751523467
FDJ14,OUT045,1294.7156581173338
FDA32,OUT013,3706.5180946869427
FDJ38,OUT019,500.7410717148716
FDQ57,OUT017,2487.637368647977
NCQ41,OUT019,484.5236338178368
FDG56,OUT049,961.4558233304083
DRC13,OUT027,3256.7221736428055
FDV55,OUT035,2487.637368647977
FDQ49,OUT045,2536.284382295681
FDE29,OUT010,142.10724067094844
FDR03,OUT013,3400.8866377648
FDD45,OUT049,1505.483945786346
FDN38,OUT010,575.1908484321484
FDT56,OUT046,841.9637174869354
FDT48,OUT045,3116.937901465445
FDU03,OUT049,3049.2877002062037
FDC56,OUT010,264.7846031937346
NCO43,OUT027,2610.5193076460323
FDQ27,OUT017,1585.0345672691747
FDR03,OUT046,3400.8866377648
DRH23,OUT010,140.73194177787911
FDG22,OUT045,680.4347875651496
NCJ42,OUT013,1594.654217201318
FDR24,OUT046,1481.8083585228044
FDW60,OUT035,2818.3307128401893
FDJ08,OUT013,3063.199463813359
DRL59,OUT018,742.3508473745417
FDG60,OUT010,564.3259490664121
FDW27,OUT017,2499.5703758926306
FDX14,OUT018,1278.1171704805133
FDC20,OUT013,829.3606653631692
NCS29,OUT018,3804.4197541917674
FDJ56,OUT046,1545.5983629864838
FDB20,OUT019,167.2901792421079
FDL28,OUT027,6149.729747151331
FDW01,OUT018,2487.637368647977
FDL03,OUT046,3063.199463813359
FDX22,OUT049,3672.1849335770253
FDJ21,OUT035,2487.637368647977
FDR31,OUT045,2487.637368647977
FDG21,OUT035,2487.637368647977
FDS22,OUT027,1071.1344527304818
FDK08,OUT035,1522.9473114441703
FDE17,OUT018,2487.637368647977
NCN30,OUT017,1519.2326751523467
FDT50,OUT046,1519.2326751523467
NCX42,OUT049,2568.203460967634
FDJ12,OUT035,3591.6635050441196
NCA18,OUT027,3032.030355820837
FDP23,OUT019,544.2360081364668
FDX12,OUT013,3877.4166876503605
FDN40,OUT018,2491.611055563745
FDV48,OUT035,1278.1171704805133
NCY54,OUT013,2818.3307128401893
FDL16,OUT010,128.5833874707634
FDR45,OUT018,3603.384576620894
FDJ52,OUT046,2559.809255296654
DRG01,OUT017,1278.1171704805133
FDP52,OUT013,3824.8038478813482
FDU58,OUT017,3063.199463813359
FDL02,OUT045,1599.444802303061
FDG28,OUT013,3882.9346158487247
FDA19,OUT035,2013.3435327877937
FDW46,OUT027,1888.239712667074
NCD43,OUT049,1594.654217201318
DRG39,OUT013,736.6109580202336
NCF55,OUT049,680.4347875651496
FDJ07,OUT046,1945.3202195594888
FDE08,OUT046,2487.637368647977
FDP56,OUT019,129.56665770341743
FDT45,OUT045,778.37501267685
FDF17,OUT018,3063.199463813359
FDX44,OUT046,1437.6377709018898
FDM28,OUT027,4996.421427835574
FDI36,OUT049,3063.199463813359
FDS07,OUT045,1928.7852263641485
FDD36,OUT045,1933.0368834185892
FDW11,OUT046,967.0516704828093
FDN40,OUT049,2491.611055563745
NCQ18,OUT049,1519.2326751523467
NCQ54,OUT017,2642.2493797771126
NCS42,OUT045,1498.2040560041887
DRH39,OUT010,163.15138611351682
FDC09,OUT027,2629.008370984396
FDT08,OUT010,361.64786408386396
FDC08,OUT035,3801.7090925241264
FDT20,OUT017,680.4347875651496
FDS35,OUT035,1053.9528146441558
FDX58,OUT018,3063.199463813359
FDW58,OUT046,1599.444802303061
DRD27,OUT046,1522.9473114441703
FDH32,OUT019,242.79427758073936
FDS26,OUT035,4064.377674846839
FDQ31,OUT046,1424.9312685409125
FDP11,OUT018,3474.3664642698104
FDD58,OUT017,1522.9473114441703
FDM33,OUT045,3710.136807732519
FDZ16,OUT049,3063.199463813359
NCS29,OUT010,574.2696024226024
NCM18,OUT019,142.10724067094844
FDP11,OUT049,3721.894679506731
NCC42,OUT017,2052.1415344370353
DRM23,OUT046,2818.3307128401893
NCN55,OUT027,6160.1923444991535
FDK46,OUT013,4065.162735515877
FDR01,OUT046,3098.65912323255
NCA05,OUT045,2487.637368647977
NCP43,OUT017,2888.4724982804632
FDR12,OUT010,403.5914262669612
FDQ01,OUT013,4048.739313952723
FDM13,OUT046,2018.7274757382775
FDQ19,OUT017,3889.987255328215
FDK56,OUT019,490.74407071128115
NCX06,OUT010,453.22315857433694
FDO56,OUT027,3032.030355820837
FDU45,OUT045,1817.2968190447186
FDI16,OUT019,140.73194177787911
FDL32,OUT046,1908.691801291553
FDA07,OUT046,2007.9755727915244
FDA14,OUT045,2487.637368647977
FDV46,OUT027,3415.9728605172
NCO07,OUT035,3699.7752972920807
NCP41,OUT046,1599.444802303061
FDY60,OUT018,2052.1415344370353
FDN38,OUT017,4023.7274620401085
FDO15,OUT046,1117.1509810485086
FDT60,OUT013,2007.9755727915244
FDA55,OUT035,3791.2645439651296
FDE02,OUT010,239.86362591412293
DRJ39,OUT049,3755.394689785872
FDV34,OUT035,1094.6452207957152
FDS20,OUT027,5187.7505073813645
FDF02,OUT027,2629.008370984396
FDW40,OUT017,2107.970737322416
NCB43,OUT046,3063.199463813359
FDR58,OUT017,1486.2393364821228
DRJ59,OUT035,680.4347875651496
NCD30,OUT017,1522.9473114441703
FDE14,OUT017,1519.2326751523467
FDC28,OUT018,1599.444802303061
FDU16,OUT018,1383.740672113692
NCD19,OUT035,829.3606653631692
FDU21,OUT046,680.4347875651496
FDV59,OUT027,5552.674748933792
FDU03,OUT045,3058.6276489859115
FDC33,OUT010,561.397124099414
NCR42,OUT035,680.4347875651496
DRH59,OUT035,1117.1509810485086
NCM31,OUT035,2052.1415344370353
FDS50,OUT035,3768.0365810734684
FDP39,OUT046,763.8391501321888
FDQ55,OUT013,1928.7852263641485
FDV36,OUT019,266.9196236345759
FDI05,OUT027,2198.4149062155693
FDS45,OUT027,2652.0187433377387
FDA39,OUT045,680.4347875651496
FDC37,OUT010,261.03669772182855
FDJ60,OUT027,4267.848317601183
DRQ35,OUT046,2007.9755727915244
NCJ06,OUT046,2003.67624559735
NCY42,OUT018,2487.637368647977
DRM37,OUT049,3063.199463813359
FDR14,OUT045,736.6109580202336
FDE51,OUT049,680.4347875651496
FDT33,OUT017,2642.2493797771126
FDR08,OUT013,1817.2968190447186
FDE36,OUT010,403.2239278847394
FDL22,OUT019,234.42534763497676
FDR44,OUT013,2018.7274757382775
FDI56,OUT019,222.73577487559115
FDE47,OUT010,266.52615286461446
FDV27,OUT010,222.73577487559115
FDV10,OUT049,680.4347875651496
FDC40,OUT045,1278.1171704805133
NCX41,OUT013,3696.1565842465043
NCQ38,OUT027,2629.008370984396
FDV12,OUT027,2629.008370984396
FDE52,OUT017,1441.4398457810323
FDG20,OUT027,4747.445887266483
FDV16,OUT027,1071.1344527304818
FDI32,OUT017,1918.526756124541
FDJ32,OUT049,989.3928472545516
FDN39,OUT018,2731.929263271438
FDY34,OUT017,2642.2493797771126
FDC14,OUT035,680.4347875651496
FDA55,OUT017,3810.0391551838075
FDZ50,OUT010,483.2278718832221
DRG13,OUT049,2568.203460967634
FDP01,OUT013,2491.611055563745
NCG54,OUT017,2818.3307128401893
FDM13,OUT045,2023.4794365220732
NCO18,OUT027,4972.406771920377
NCW41,OUT013,2499.5703758926306
FDM52,OUT027,3824.0104027313537
NCF55,OUT035,680.4347875651496
FDT09,OUT046,2018.7274757382775
NCM19,OUT035,1706.6064539639951
FDW12,OUT018,2487.637368647977
FDP15,OUT019,590.1616761899852
FDK36,OUT045,693.7162563560893
FDZ25,OUT035,2818.3307128401893
NCW06,OUT049,3063.199463813359
FDW60,OUT046,2904.8636353808643
DRC49,OUT013,2487.637368647977
NCT17,OUT035,3063.199463813359
NCN06,OUT018,2568.203460967634
FDC45,OUT013,2803.2533394390894
DRJ47,OUT019,437.31380548911227
NCF06,OUT045,4064.377674846839
FDE21,OUT010,264.7846031937346
DRG27,OUT013,680.4347875651496
FDW40,OUT049,2052.1415344370353
NCO53,OUT046,3063.199463813359
FDE23,OUT049,680.4347875651496
FDQ16,OUT046,1618.7849704005184
FDS26,OUT045,4064.377674846839
FDZ13,OUT010,128.5833874707634
FDS14,OUT049,2499.5703758926306
FDC10,OUT045,1966.9573744598074
FDY16,OUT049,3063.199463813359
FDJ20,OUT035,2007.9755727915244
FDV43,OUT035,680.4347875651496
FDZ32,OUT027,2629.008370984396
FDR23,OUT046,2818.3307128401893
FDN24,OUT035,778.37501267685
FDE34,OUT027,5166.996374187238
FDU31,OUT013,3706.5180946869427
FDW33,OUT018,1599.444802303061
FDU26,OUT046,1928.7852263641485
FDE20,OUT027,4267.848317601183
NCW05,OUT035,1599.444802303061
FDB22,OUT018,2487.637368647977
FDO56,OUT046,1928.7852263641485
FDA19,OUT027,3372.608862022577
DRI39,OUT045,829.3606653631692
FDH52,OUT018,961.4558233304083
FDZ50,OUT035,3063.199463813359
NCN42,OUT035,2487.637368647977
FDB53,OUT013,2487.637368647977
DRG11,OUT017,1618.7849704005184
DRK11,OUT027,3824.0104027313537
FDQ60,OUT017,2007.9755727915244
FDT36,OUT017,680.4347875651496
DRG25,OUT018,3063.199463813359
DRJ23,OUT046,3063.199463813359
FDG05,OUT035,2550.412506021452
NCK06,OUT018,2007.9755727915244
FDU52,OUT017,2491.611055563745
FDW07,OUT018,1441.4398457810323
NCM17,OUT045,680.4347875651496
FDA22,OUT045,2692.083668291149
NCA41,OUT018,3063.199463813359
FDF38,OUT035,680.4347875651496
FDH52,OUT046,994.7993289096017
FDY58,OUT019,566.3394300216675
FDZ16,OUT045,3063.199463813359
NCM18,OUT017,989.3928472545516
FDA22,OUT018,2642.2493797771126
NCJ43,OUT035,2829.915367259085
FDI34,OUT027,6160.1923444991535
FDG56,OUT046,978.501199801941
FDS34,OUT046,1928.7852263641485
DRC01,OUT035,696.5662184820424
FDQ04,OUT035,680.4347875651496
FDK04,OUT035,841.9637174869354
FDT51,OUT049,1697.8019557939929
FDV26,OUT017,3063.199463813359
FDS04,OUT049,2052.1415344370353
FDW43,OUT018,3545.7551716786384
FDQ28,OUT010,363.01869773594734
NCK06,OUT017,2007.9755727915244
FDS23,OUT018,2018.7274757382775
FDZ36,OUT019,496.1536434919706
FDE56,OUT018,994.7993289096017
FDW10,OUT027,4718.367513510726
NCN14,OUT045,3063.199463813359
NCQ18,OUT045,1519.2326751523467
FDW08,OUT017,1599.444802303061
FDU43,OUT035,3866.854532029374
FDR33,OUT010,261.03669772182855
FDM24,OUT010,361.64786408386396
NCZ05,OUT046,1594.654217201318
NCV41,OUT035,1789.333950855094
FDV11,OUT018,2818.3307128401893
NCY05,OUT035,680.4347875651496
FDV44,OUT018,3063.199463813359
FDW32,OUT049,1383.740672113692
NCU18,OUT027,3445.720641124628
NCC43,OUT035,4010.3718336932156
FDW19,OUT013,1706.6064539639951
FDN31,OUT035,3063.199463813359
FDI48,OUT045,704.5845159113597
FDS24,OUT017,1481.8083585228044
FDF46,OUT049,1928.7852263641485
DRG23,OUT017,2487.637368647977
FDG14,OUT018,2487.637368647977
NCY30,OUT049,2965.4734135485037
FDO28,OUT018,2007.9755727915244
DRD24,OUT035,2052.1415344370353
FDI33,OUT049,1481.8083585228044
FDN32,OUT046,3063.199463813359
FDR16,OUT045,3699.7752972920807
FDF26,OUT046,2491.611055563745
NCN29,OUT018,693.7162563560893
FDE20,OUT045,2692.083668291149
FDA46,OUT046,3063.199463813359
FDU28,OUT045,3063.199463813359
FDQ48,OUT045,1522.9473114441703
FDV36,OUT013,2013.3435327877937
FDR14,OUT018,778.37501267685
FDP23,OUT017,3723.492436079412
FDP56,OUT013,718.9509926218966
FDK48,OUT010,163.15138611351682
FDR48,OUT046,2491.611055563745
NCY29,OUT049,841.9637174869354
FDM22,OUT018,778.37501267685
DRJ01,OUT013,2568.203460967634
FDZ43,OUT045,3882.149555179686
FDV03,OUT035,2491.611055563745
FDX11,OUT027,5055.605792708924
NCA41,OUT027,5474.018105761706
FDE38,OUT017,2642.2493797771126
FDI27,OUT018,688.0883033590038
FDN32,OUT013,3063.199463813359
NCN43,OUT017,2007.9755727915244
FDB47,OUT027,5552.674748933792
FDV03,OUT017,2496.437873245282
NCN30,OUT045,1519.2326751523467
NCV54,OUT010,265.98917915471384
FDV07,OUT013,1651.8698636674933
FDP07,OUT049,3063.199463813359
FDK48,OUT018,1083.563267849071
FDM15,OUT019,361.64786408386396
FDY19,OUT027,3032.030355820837
FDK46,OUT046,4060.7589618012626
FDY11,OUT045,1053.9528146441558
FDH09,OUT046,742.3508473745417
FDO08,OUT027,4258.618646441942
FDU14,OUT013,4011.1568943622538
FDD22,OUT027,3032.030355820837
FDM27,OUT017,2536.284382295681
FDL02,OUT027,2629.008370984396
NCA17,OUT035,2487.637368647977
FDE38,OUT019,402.728106973753
NCG07,OUT049,3063.199463813359
DRC27,OUT013,3882.9346158487247
FDA27,OUT035,4041.9246929864603
FDW40,OUT045,2052.1415344370353
DRI11,OUT013,1928.7852263641485
FDN50,OUT046,1519.2326751523467
FDR12,OUT046,2818.3307128401893
FDT34,OUT027,2629.008370984396
FDW11,OUT035,984.1703563750721
NCO30,OUT027,5187.7505073813645
FDZ34,OUT017,3063.199463813359
FDU45,OUT017,1882.4836774523753
NCD42,OUT035,680.4347875651496
FDX25,OUT045,3049.2877002062037
NCR29,OUT046,838.2575609235854
FDX43,OUT019,402.5476259762766
FDB04,OUT010,204.0090339443148
FDR49,OUT027,1272.6691103379196
FDS39,OUT018,2052.1415344370353
FDW58,OUT045,1599.444802303061
FDG22,OUT019,128.5833874707634
FDG31,OUT017,1034.1067537687647
NCV53,OUT027,6160.1923444991535
DRJ37,OUT035,2487.637368647977
FDV07,OUT035,1697.8019557939929
FDW52,OUT018,2584.7138269283228
FDT15,OUT045,3063.199463813359
FDD02,OUT018,1961.5803973486902
FDM16,OUT035,1083.563267849071
NCE55,OUT046,2818.3307128401893
FDB57,OUT018,3505.180548907102
FDQ04,OUT013,680.4347875651496
FDQ47,OUT019,128.5833874707634
FDY14,OUT019,580.4984681980185
DRK37,OUT017,3063.199463813359
FDO25,OUT017,3713.130925638973
FDL57,OUT046,4060.7589618012626
NCK29,OUT018,2007.9755727915244
FDK46,OUT027,6284.890708007285
NCB43,OUT010,484.16577465358887
DRE01,OUT027,6222.835871122615
FDC46,OUT018,3063.199463813359
FDQ23,OUT045,1599.444802303061
FDX38,OUT049,693.7162563560893
FDG60,OUT018,3593.826922533013
FDW55,OUT017,3895.505183526579
FDP39,OUT013,693.7162563560893
FDB20,OUT018,1278.1171704805133
FDV21,OUT017,2007.9755727915244
FDZ02,OUT013,1519.2326751523467
FDP19,OUT027,3372.608862022577
FDA38,OUT035,3876.6316269813224
FDH22,OUT045,2013.3435327877937
DRM11,OUT045,4064.377674846839
FDO12,OUT027,5474.018105761706
FDT14,OUT049,2003.67624559735
FDW34,OUT010,564.3259490664121
FDG04,OUT027,5187.7505073813645
FDW59,OUT018,1408.488645851284
FDR33,OUT018,1618.7849704005184
FDP32,OUT013,2013.3435327877937
FDL13,OUT027,6160.1923444991535
FDD22,OUT013,1913.6226669260163
FDV40,OUT027,1908.6207970386156
NCD55,OUT046,680.4347875651496
FDQ20,OUT010,128.5833874707634
FDD28,OUT045,841.9637174869354
FDC39,OUT045,3675.8036466226017
NCR17,OUT049,1928.7852263641485
DRO35,OUT018,1928.7852263641485
FDF40,OUT049,4006.753120647639
FDR31,OUT018,2487.637368647977
NCQ41,OUT017,3063.199463813359
FDP38,OUT046,693.7162563560893
NCU54,OUT027,5552.674748933792
FDG22,OUT018,680.4347875651496
DRK59,OUT013,3824.8038478813482
FDC37,OUT046,1599.444802303061
NCO42,OUT013,2487.637368647977
NCT42,OUT017,2487.637368647977
FDX27,OUT035,1513.9266899844913
FDV40,OUT018,1083.563267849071
FDT45,OUT027,1640.2712249948456
FDS47,OUT019,209.34623410490656
FDR45,OUT035,3871.4186101772007
FDB03,OUT045,3871.4186101772007
FDO49,OUT035,759.7496772773354
FDU60,OUT027,4267.848317601183
FDB26,OUT018,736.6109580202336
FDB46,OUT017,3713.130925638973
FDQ37,OUT019,484.5236338178368
FDN03,OUT017,4023.7274620401085
NCX30,OUT045,4004.590228846453
FDK32,OUT019,363.01869773594734
DRM47,OUT013,3063.199463813359
NCO02,OUT046,1083.563267849071
FDP04,OUT013,1053.9528146441558
NCO43,OUT049,1561.0207460907704
FDD59,OUT013,1337.0960562774462
FDQ10,OUT017,2818.3307128401893
FDW45,OUT035,2487.637368647977
NCK30,OUT049,4038.305979940884
FDU31,OUT018,3459.2981367009593
NCQ17,OUT019,363.01869773594734
FDN01,OUT017,2818.3307128401893
FDZ19,OUT049,2818.3307128401893
DRG37,OUT017,2496.437873245282
FDE32,OUT045,680.4347875651496
FDO34,OUT049,2665.404360962988
FDM04,OUT019,129.56665770341743
FDZ25,OUT049,2787.704867497873
FDU08,OUT049,1522.9473114441703
NCW30,OUT045,4064.377674846839
NCM18,OUT013,978.501199801941
FDS22,OUT035,680.4347875651496
NCH18,OUT017,3895.505183526579
